person_age,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,male,female,rent,mortage,own,other_ownership,education,medical,venture,personal,debtconsolidation,homeimprovement,loan_status
-0.6246521953100374,1,-0.427873590193315,-0.6068303056357534,-0.8903772447052795,1.4861286555432984,-0.571705827454029,-0.7424335400320372,-0.0935447598875052,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0.039713957716093,3,-0.5777340142339803,0.2649482911426351,-1.209497788384714,-0.0411668535568982,-0.9141166696433816,0.5554359536503086,-1.463161205052759,1,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.7907437335665699,2,-0.1655788070619213,-0.8987212754345167,-1.209497788384714,0.2991761731081447,-1.2648856850274286,-0.7424335400320372,0.259235233564151,0,1,0,0,1,0,0,0,0,0,0,1,0,0
-0.9568352718231026,0,-0.5842142460765549,-0.5662442564124733,-1.1314728154550922,-1.7471721719803537,-0.7488301305260695,-0.7801245402136586,0.1554764119607226,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2.6971785698206143,1,0.206361576733237,2.0935718957638736,0.066984386333024,-0.2175728532330278,-0.4561758511917956,2.3724532448055924,0.4044975838089506,0,1,0,0,1,0,0,0,0,0,0,0,1,0
-1.122926810079635,2,-0.3604343937744153,-0.8987212754345167,0.2584567125406847,2.028534240988442,0.9301838639550036,-0.4828596412955681,0.155326954673745,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0.3718970342291582,0,-0.5377310445903946,0.0987097816316134,0.3861049300124585,1.479084427160894,2.085483626577336,0.0362881561773702,0.0517175903572943,0,1,0,1,0,0,0,0,0,0,0,1,0,1
-0.7907437335665699,0,0.8093720736534314,-0.8987212754345167,-1.145673679648827,0.4964145678154701,-1.380415661289662,-0.7430449859643102,0.3629940551675793,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.039713957716093,1,-0.4077276242408974,-0.5662442564124733,-0.5712567010258449,-0.1719129685340574,-0.1095859224050958,0.2958620549138394,-0.5293318106219042,1,1,0,1,0,0,0,0,0,0,1,0,0,0
-0.4585606570535047,2,-0.3423894404897075,-0.2337672373904299,0.066984386333024,-1.102625274990345,0.5835939351683037,-0.7424335400320372,0.944043456146778,1,0,1,0,1,0,0,0,0,0,0,1,0,0
0.3718970342291582,1,0.873326977145918,-0.2337672373904299,-0.8303825824935458,0.6020779935515375,-1.2648856850274286,0.5554359536503086,-0.4255729890184759,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1.42418625048603,2,-0.5366842379081326,1.2623793482087653,0.087886781944027,0.2886098305345383,1.50783374526617,1.334157649859716,0.4494018990226511,0,0,1,1,0,0,0,0,1,0,0,0,0,1
0.039713957716093,0,-0.4057960166724377,-0.2337672373904299,-1.1951373639191394,-0.000203533144045,-1.149355708765195,0.2958620549138394,-0.8821118040735605,1,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.4585606570535047,0,-0.1639587491012776,-0.2337672373904299,-0.8807231860215202,-0.8631215099885924,-0.9182957562407288,-0.7424335400320372,-0.2803106387736762,1,0,1,1,0,0,0,0,1,0,0,0,0,0
-0.2924691187969722,0,0.1205358907720611,-0.8987212754345167,-0.2521361573464104,1.2924123750271752,-0.571705827454029,-0.7424335400320372,-0.2180553458116192,1,0,1,0,1,0,0,1,0,0,0,0,0,0
-0.4585606570535047,2,0.8074778520379097,-0.5662442564124733,2.460388463928783,0.5093428567400992,0.3525339826438373,-0.7424335400320372,-1.878196491466472,1,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.6246521953100374,0,0.5764077389128736,-0.5662442564124733,2.9390692794479345,0.1294080091907424,0.9054074067703984,-0.4828596412955681,-0.1173312670861427,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.2058054959726256,3,-0.1310591105158987,0.4311868006536568,-1.0180254621770533,-1.1730675588143893,-1.033825732502962,0.8150098523867777,1.193064627995006,1,1,0,1,0,0,0,0,1,0,0,0,0,0
-0.1263775805404395,0,-0.1982790538982979,0.0987097816316134,0.066984386333024,-0.2678842116754149,0.2370040063816039,-0.2232857425590989,0.5705116983744359,1,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.7907437335665699,0,0.1448365654632111,-0.732482765923495,0.8647857455316104,-0.0917785021153031,0.2370040063816039,-0.4828596412955681,-0.0520412312461339,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1.368446263768354,2,-0.3280207725772295,1.276253272887881,1.0243460173713277,1.2818460324535688,1.8544236740528697,1.334157649859716,0.3837458194882649,0,1,0,1,0,0,0,0,0,0,0,1,0,1
0.870171648998756,0,0.1357768975864241,1.2623793482087653,1.1839062892110448,-1.574588576611444,0.5835939351683037,-0.2232857425590989,0.5705116983744359,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2.364995493307549,1,3.494892307075171,2.426048914785917,0.8101203029069765,0.3034399031174158,-1.149355708765195,2.118269477133622,0.134724647640037,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0.5379885724856908,2,0.0347849767167611,0.5974253101646785,0.8647857455316104,0.2569108028137182,0.4680639589060704,0.0362881561773702,0.6742705199778642,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.870171648998756,0,-0.3430015381098136,0.929902329186722,-0.8346907098332181,0.1864685189896731,-0.571705827454029,1.074583751123247,-0.6538423965460182,1,1,0,1,0,0,0,0,0,0,1,0,0,0
-0.7907437335665699,1,0.5122285197027595,-0.8987212754345167,-0.4116964291861277,-0.8525551674149859,-0.9182957562407288,-0.723668709958708,-1.1311329759217883,1,0,1,0,1,0,0,0,0,0,0,1,0,0
-0.6246521953100374,2,0.2071092957919956,-0.4000057469014516,0.066984386333024,-1.09558104660794,-0.4561758511917956,-0.6924449263684355,0.9025399275054066,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0.3718970342291582,3,0.8985749573633337,0.2649482911426351,0.76904958242778,1.2431027763503435,-0.571705827454029,0.2958620549138394,-0.7160976895080752,0,1,0,0,1,0,0,0,0,1,0,0,0,0
-0.9568352718231026,1,-0.2548066147404488,-0.8987212754345167,-1.145673679648827,0.2991761731081447,-1.149355708765195,-1.0020074387685065,0.3214905265262079,0,1,0,1,0,0,0,1,0,0,0,0,0,0
-0.4585606570535047,3,-0.5053298853775214,-0.5662442564124733,-0.2521361573464104,-0.2291409555721905,0.7931777152278287,-1.0020074387685065,-0.5500835749425899,0,1,0,0,1,0,0,0,0,0,0,1,0,1
0.3718970342291582,1,0.5476356458347956,-0.2337672373904299,0.066984386333024,-0.1269996440273253,-0.6872358037162623,-0.2232857425590989,0.7572775772606068,0,1,0,1,0,0,0,0,0,0,1,0,0,0
-0.8380883500767715,3,0.0471278906636674,-0.8987212754345167,-0.970157380625138,-1.9690653660260944,-1.149355708765195,-1.0020074387685065,-0.8613600397528748,1,1,0,1,0,0,0,0,0,1,0,0,0,0
0.5379885724856908,1,0.0862155859750409,0.2649482911426351,-0.4116964291861277,-1.7894375422747806,-0.6872358037162623,0.5554359536503086,-0.2388071101323049,1,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.6246521953100374,1,-0.7145416780181808,-0.732482765923495,-0.7308169728655621,1.0529086100254232,0.9229119319346804,-0.7424335400320372,-1.089629447280417,0,1,0,1,0,0,0,1,0,0,0,0,0,1
-0.1263775805404395,1,-0.3863927070976517,-0.2337672373904299,-0.8903772447052795,-1.838747140951612,-0.6872358037162623,-0.2232857425590989,-2.085714134673329,1,1,0,0,1,0,0,0,0,0,0,1,0,0
-0.9568352718231026,0,0.0403180977515748,-0.8987212754345167,0.8647857455316104,-0.8877763093270081,0.4680639589060704,-1.0020074387685065,-1.089629447280417,1,0,1,0,1,0,0,1,0,0,0,0,0,0
-0.9568352718231026,1,0.1365620025981207,-0.732482765923495,1.1839062892110448,1.7643756766482743,0.5835939351683037,-0.4828596412955681,0.7157740486192355,0,0,1,0,1,0,0,0,1,0,0,0,0,1
-0.6246521953100374,1,0.0857544925554731,-0.732482765923495,-0.4116964291861277,-1.2928194413152654,-0.6872358037162623,-0.2232857425590989,-1.3801541477700163,1,0,1,1,0,0,0,1,0,0,0,0,0,0
0.7040801107422234,0,0.2855141621727496,0.6786516284009846,2.3008281920890656,2.680125366360856,1.276773792741703,0.5554359536503086,-1.6084235552975588,0,0,1,0,1,0,0,0,1,0,0,0,0,1
-0.2924691187969722,2,0.8079887933947281,-0.5662442564124733,-0.5712567010258449,-0.000203533144045,-1.149355708765195,-1.0020074387685065,0.69502228429855,1,1,0,0,1,0,0,1,0,0,0,0,0,0
-0.2924691187969722,4,-0.2990466590503333,-0.4000057469014516,-0.0925758855066931,-1.3632617251393102,0.2370040063816039,-0.7424335400320372,1.0062987491088349,1,1,0,1,0,0,0,0,0,0,1,0,0,0
-0.2924691187969722,1,-0.6772055730175008,-0.4000057469014516,-0.2521361573464104,0.978944212010176,1.969953650315103,-1.0020074387685065,0.632766991336493,1,0,1,0,0,1,0,0,0,1,0,0,0,0
0.5379885724856908,2,-0.506114990389218,-0.2337672373904299,-0.8105971087854208,0.0455839513415842,-0.3406458749295624,0.8150098523867777,0.446001112450322,0,0,1,1,0,0,0,0,0,0,0,0,1,1
-0.4585606570535047,0,0.3553072132379523,0.0987097816316134,0.2265446581727413,-0.5954408314572226,-0.4561758511917956,-0.7424335400320372,0.4044975838089506,1,1,0,0,1,0,0,1,0,0,0,0,0,0
-0.2924691187969722,1,0.3594695159983753,-0.3445143683290544,0.705225473691893,-1.754216400362758,-0.1162956437832031,-1.0020074387685065,-0.3642676364397511,1,0,1,1,0,0,0,0,0,0,0,0,1,0
-0.1263775805404395,1,0.8081383372064798,-0.0675287278794082,-0.0033816935482912,-1.4407482373457592,-0.8027657799784954,-0.2232857425590989,-1.400905912090702,1,1,0,0,1,0,0,0,1,0,0,0,0,0
0.039713957716093,2,-0.1954626454436404,0.4311868006536568,-0.4116964291861277,-0.3982024367498973,-0.3406458749295624,0.5554359536503086,1.1515610993536345,0,0,1,0,1,0,0,0,0,0,0,1,0,0
-0.7907437335665699,2,-0.2184633307165515,-0.5662442564124733,-1.1297176524648551,-0.2256188413809883,-1.149355708765195,-0.4828596412955681,0.9855469847881492,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1.6018141761043747,3,0.2210916421907816,1.428617857719787,-0.5712567010258449,0.6971750767139976,-0.9106503673795852,2.891601042278531,1.6080999144087191,0,1,0,0,1,0,0,0,0,0,0,0,1,0
-0.7907437335665699,3,0.0582508931774688,-0.732482765923495,0.3063247940925999,0.2991761731081447,0.0059440538571375,-0.7424335400320372,0.8610363988640352,1,0,1,1,0,0,0,0,0,1,0,0,0,0
0.039713957716093,2,0.5388099322416281,-0.2337672373904299,0.3776482356049535,-1.5675443482290397,-0.4561758511917956,0.3277769333144048,-0.9858706256769888,1,1,0,0,1,0,0,1,0,0,0,0,0,0
3.02936164633368,2,-0.7658725914019594,2.7585259338079604,-1.209497788384714,0.4471049691386386,-0.3406458749295624,1.8533054473326545,-0.6745941608667039,1,1,0,1,0,0,0,0,0,1,0,0,0,0
-0.1263775805404395,1,0.0565436013266367,-0.2337672373904299,0.5456652018521758,0.3696184569321898,0.1214740301193705,0.2958620549138394,-0.2670608703069591,1,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.7907437335665699,2,-0.0888877556019131,-0.8987212754345167,-1.1761170861142731,0.8028385024500643,-1.2648856850274286,-0.7424335400320372,0.5912634626951216,1,1,0,1,0,0,0,1,0,0,0,0,0,0
0.870171648998756,2,-0.2424318643179938,0.7636638196757002,-0.5712567010258449,-0.9828733924894684,-0.4561758511917956,0.2958620549138394,0.9647952204674636,1,0,1,1,0,0,0,0,0,0,1,0,0,0
-0.8675990219875325,0,-0.6529047036078459,-0.8987212754345167,-0.5712567010258449,0.7817058173028514,0.9301838639550036,-0.4828596412955681,-3.2270611723110405,1,1,0,1,0,0,0,0,0,0,1,0,0,0
-0.6246521953100374,0,-0.5823075624767204,-0.8987212754345167,-0.2644222982780687,-0.581352374692414,1.16124381647947,-0.4828596412955681,-0.5085800463012186,1,0,1,1,0,0,0,0,0,1,0,0,0,0
-0.9568352718231026,0,-0.2698233058371843,-0.8987212754345167,-0.7308169728655621,0.123070463548033,-0.571705827454029,-0.4828596412955681,0.3837458194882649,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2.364995493307549,0,-0.4390321288342579,2.924764443318982,0.8966977998995538,1.1444835789966814,2.316543579101803,2.6320271435420617,-0.1480194078164829,0,1,0,1,0,0,0,1,0,0,0,0,0,1
3.69372779935981,0,-0.2431172734551892,3.091002952830004,-0.331916293266269,-0.000203533144045,-0.2251158986673292,2.6320271435420617,1.6080999144087191,1,0,1,1,0,0,0,0,0,0,0,0,1,0
-0.6246521953100374,2,-0.3142752038803837,-0.732482765923495,-0.2470617044042891,-1.09558104660794,0.1211528613335082,-0.7424335400320372,0.9025399275054066,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.7040801107422234,0,0.4821702135406633,1.428617857719787,-0.7308169728655621,0.4294943981826278,-1.149355708765195,1.074583751123247,1.587348150088033,0,0,1,0,1,0,0,0,0,1,0,0,0,0
-0.4585606570535047,0,1.3062687741514662,-0.5662442564124733,-0.0606638311387497,0.5633347374483124,-1.033825732502962,-0.4828596412955681,0.3837458194882649,0,1,0,0,1,0,0,0,0,0,0,0,1,0
-0.4585606570535047,1,0.512618930305054,-0.732482765923495,1.4200554915338264,-0.1081869721012868,-0.2251158986673292,-0.7424335400320372,-0.6123388679046469,1,1,0,0,1,0,0,1,0,0,0,0,0,0
0.6754450587421624,3,0.5096613509343549,0.7636638196757002,0.066984386333024,-0.2742044117011317,-0.6872358037162623,1.074583751123247,0.3422422908468936,0,0,1,0,1,0,0,0,0,1,0,0,0,0
-0.9568352718231026,0,-0.016458702776829,-0.8987212754345167,-0.682948891313647,-0.0844533042963812,-0.8027657799784954,-0.7424335400320372,-0.8613600397528748,1,0,1,1,0,0,0,1,0,0,0,0,0,0
0.039713957716093,1,-0.3573812076178176,-0.006497695949542,0.5775772562201192,0.1653358338424602,1.3923037690039368,0.5554359536503086,0.7572775772606068,0,0,1,0,1,0,0,0,0,1,0,0,0,0
-0.9568352718231026,3,0.1619844505959135,-0.732482765923495,-0.5712567010258449,-1.546411663081826,-0.9182957562407288,-0.4828596412955681,-0.4670765176598472,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1.866720878537952,1,-0.6663764007275709,2.0935718957638736,-0.5951907418018025,1.475562312969691,0.6991239114305371,2.135935313597103,1.068554042070892,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0.2058054959726256,3,-0.181704614762482,0.2649482911426351,0.8328736911636668,2.648426338640036,1.045713840217237,0.5554359536503086,0.4395402512564854,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0.5379885724856908,2,-0.5583307046591943,0.4311868006536568,0.8767527659195892,-0.000203533144045,3.240783389199669,1.074583751123247,-0.4463247533391615,0,1,0,1,0,0,0,0,0,0,0,0,1,1
-0.9568352718231026,3,-0.6363139081176198,-0.732482765923495,-1.145673679648827,0.5351578239186945,-0.571705827454029,-0.4828596412955681,1.6080999144087191,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0.3718970342291582,4,-0.0180164508159094,0.929902329186722,-1.2414098427526574,1.92991504363478,-1.380415661289662,0.8150098523867777,2.043886965143118,0,0,1,0,0,1,0,0,0,0,0,0,1,0
-0.1263775805404395,0,-0.3590511135157119,0.2649482911426351,-1.049937516544997,-0.7292811707229079,-0.9182957562407288,-0.2232857425590989,-0.2388071101323049,1,1,0,1,0,0,0,1,0,0,0,0,0,0
-0.4585606570535047,1,-0.6650925242656113,-0.8987212754345167,-0.746773000049534,0.9542894126717608,0.4680639589060704,-1.0020074387685065,0.6120152270158072,1,1,0,1,0,0,0,1,0,0,0,0,0,0
-1.122926810079635,2,0.9727736119608132,-0.8987212754345167,3.258189823127369,-1.768304857127567,0.5567829591131881,-0.4828596412955681,-0.1973035814909335,1,0,1,1,0,0,0,0,0,1,0,0,0,0
0.0665160369219029,2,-0.6032187721533363,-0.0675287278794082,-0.7308169728655621,-1.09558104660794,0.2370040063816039,0.0362881561773702,-0.9651188613563032,1,1,0,1,0,0,0,1,0,0,0,0,0,0
-0.6246521953100374,0,0.1371975637980655,-0.8987212754345167,-0.6510368369457036,0.2991761731081447,-0.9182957562407288,-0.4828596412955681,-1.815941198504416,0,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.9568352718231026,1,0.133857752002277,-0.8987212754345167,-0.2521361573464104,-1.768304857127567,-0.571705827454029,-1.0020074387685065,-1.4839129693734447,0,1,0,1,0,0,0,0,0,0,1,0,0,0
-0.4585606570535047,0,-0.0046821276013808,-0.5662442564124733,-1.209497788384714,1.2607133473063552,-1.2648856850274286,-0.7424335400320372,-2.023458841711272,1,1,0,0,1,0,0,1,0,0,0,0,0,0
1.2023547255118212,0,0.263991828468552,1.2623793482087653,-1.369058060224431,0.8732807862741094,-1.4959456375518951,0.5554359536503086,0.944043456146778,1,1,0,1,0,0,0,0,0,0,1,0,0,0
-0.7907437335665699,3,0.3469576837484812,-0.8987212754345167,1.0243460173713277,0.7605731321556377,0.1214740301193705,-0.4828596412955681,-0.0105377026047626,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1.368446263768354,1,-0.0763136134304558,0.5974253101646785,0.066984386333024,-0.2678842116754149,-0.1095859224050958,2.1128793460691235,1.130809335032949,1,1,0,0,1,0,0,0,0,1,0,0,0,0
0.3718970342291582,0,-0.2528500832033638,-0.5662442564124733,1.6303559298185737,0.4717597684770543,2.2006250326798646,1.074583751123247,0.3007387622055223,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1.007899311320191,2,-0.6859663479892892,1.2623793482087653,-0.9010677829185404,-1.06388201888712,0.2370040063816039,1.074583751123247,2.0231352008224324,0,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.4585606570535047,0,-0.53841645372759,-0.8987212754345167,-0.7627290272335057,-1.3597396109481077,-0.1095859224050958,-0.4828596412955681,-0.2388071101323049,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.2023547255118212,3,1.883894209026806,1.0961408386977436,0.066984386333024,0.3449636575937741,-1.149355708765195,0.8150098523867777,1.5665963857673475,0,0,1,0,1,0,0,0,0,0,0,0,1,0
-0.6059036650802817,2,0.0614411611615056,-0.5063500565215591,-1.369058060224431,-0.8525551674149859,-1.4959456375518951,-1.0020074387685065,0.8817881631847209,1,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.4585606570535047,0,-0.5422796688645095,-0.4000057469014516,-1.0180254621770533,-1.0603599046959178,-0.571705827454029,-0.4828596412955681,-0.0520412312461339,1,0,1,1,0,0,0,0,1,0,0,0,0,0
-1.122926810079635,1,-0.4663238744789472,-0.8461810060999365,-0.4116964291861277,0.6936529625227955,0.2370040063816039,-0.7424335400320372,-1.0688776829597315,0,1,0,1,0,0,0,0,1,0,0,0,0,0
-0.7907437335665699,0,0.2717869943746155,-0.8987212754345167,0.066984386333024,-1.1906781297704006,-0.4561758511917956,-0.7424335400320372,-1.712182376900987,1,1,0,0,1,0,0,0,0,0,0,1,0,0
-0.1263775805404395,2,0.2866167557066613,-0.0675287278794082,0.066984386333024,-0.3594591806466729,-0.4561758511917956,0.8150098523867777,-0.3633176960564189,1,1,0,1,0,0,0,0,1,0,0,0,0,0
-0.7907437335665699,1,-0.5117353453142203,-0.8987212754345167,-0.6290175194318226,-1.1237579601375578,0.0059440538571375,-0.4828596412955681,-1.317898854807959,1,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.7907437335665699,1,-0.6749250298882871,-0.4000057469014516,-0.5712567010258449,1.500217112308107,1.045713840217237,-0.7323769254016295,-0.6745941608667039,1,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.4585606570535047,1,-0.133950290876432,-0.4893817989293916,-0.6510368369457036,-0.2423323443201687,-0.6872358037162623,-0.4828596412955681,0.134724647640037,1,0,1,1,0,0,0,0,0,0,0,0,1,0
-0.7907437335665699,3,0.6309413822650016,-0.5662442564124733,-0.8105971087854208,-1.3632617251393102,-1.2648856850274286,-0.7424335400320372,-1.3801541477700163,1,0,1,0,1,0,0,0,0,0,0,1,0,0
-0.9568352718231026,2,-0.7192398461040473,-0.732482765923495,-0.8903772447052795,0.2657827164208214,0.4680639589060704,-1.0020074387685065,1.068554042070892,0,1,0,0,0,1,0,0,1,0,0,0,0,1
-0.6246521953100374,2,0.2855948729930245,-0.732482765923495,-0.8265531359693925,-1.2716867561680518,-1.149355708765195,-0.7064433249830804,-0.0520412312461339,0,1,0,0,1,0,0,0,0,0,0,1,0,0
-0.1263775805404395,2,-0.2712065860958877,-0.1992361276989527,-0.7205356194900463,1.500217112308107,-0.571705827454029,0.0362881561773702,0.0533223563115368,1,0,1,1,0,0,0,0,1,0,0,0,0,0
-0.7907437335665699,3,-0.0897102465665475,-0.8987212754345167,-0.7308169728655621,-0.0988227304977074,-0.8027657799784954,-0.7424335400320372,0.9025399275054066,1,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.2924691187969722,0,-0.1911383368871531,0.2649482911426351,-0.4988163376106133,0.1125041209744265,-0.4561758511917956,0.0362881561773702,-1.712182376900987,0,1,0,1,0,0,0,1,0,0,0,0,0,0
-0.4585606570535047,2,-0.1927334708791715,-0.732482765923495,-0.2521361573464104,-1.6415087462442868,-0.205854324080597,-0.7424335400320372,-0.1350482885288766,1,0,1,0,1,0,0,0,0,1,0,0,0,0
0.2434181864131084,1,-0.2111273597246333,0.2649482911426351,0.066984386333024,0.2886098305345383,0.2370040063816039,0.2958620549138394,-1.0481259186390457,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1.2023547255118212,0,0.5802460300811678,1.2623793482087653,-0.3718063612261983,-0.000203533144045,-0.9182957562407288,-0.2232857425590989,-0.6538423965460182,1,1,0,1,0,0,0,0,0,1,0,0,0,0
-0.2924691187969722,2,0.2839374290794429,-0.8987212754345167,-0.8204898456394832,-1.2575982994032429,-1.140904595287255,-0.2232857425590989,-0.0764040356106596,1,0,1,0,1,0,0,0,0,0,1,0,0,0
0.2058054959726256,2,0.268833504092519,0.2649482911426351,1.6625871047301966,0.1400730108391553,0.6991239114305371,-0.2232857425590989,-0.2180553458116192,1,1,0,0,1,0,0,1,0,0,0,0,0,0
-0.1263775805404395,2,-0.0115736049262727,0.2649482911426351,-0.5712567010258449,1.2818460324535688,-0.6872358037162623,0.2958620549138394,-1.5046647336941303,1,0,1,1,0,0,0,0,0,0,0,0,1,0
-0.1263775805404395,2,-0.5939470558247295,0.2649482911426351,-0.5712567010258449,-1.4442703515369613,0.4680639589060704,0.8150098523867777,-2.2724800135595,0,1,0,0,1,0,0,0,1,0,0,0,0,1
-0.1263775805404395,2,-0.3458787960972477,-0.0675287278794082,0.8647857455316104,0.3836922686756805,1.7388936977906362,0.0362881561773702,-0.5708353392632756,0,1,0,1,0,0,0,0,1,0,0,0,0,1
-0.7907437335665699,1,0.2826538446952406,-0.5662442564124733,-0.7308169728655621,-0.6006278292921041,-1.033825732502962,-1.0020074387685065,0.8402846345433496,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1.5345378020248863,0,0.0546119937581769,1.428617857719787,-0.2521361573464104,-0.4545562638091331,-0.571705827454029,0.8150098523867777,0.7365258129399213,1,1,0,0,1,0,0,0,0,1,0,0,0,0
3.195453184590212,1,-0.2849272308241082,3.257241462341025,-0.331916293266269,-1.546411663081826,-0.1095859224050958,1.8533054473326545,0.4667528767710076,0,0,1,1,0,0,0,0,1,0,0,0,0,0
-0.4585606570535047,1,1.2516977448464004,-0.5662442564124733,2.460388463928783,-0.1939198136601676,0.0059440538571375,-0.7424335400320372,-1.2971470904872735,1,1,0,0,1,0,0,1,0,0,0,0,0,0
1.2023547255118212,3,0.4205955490518917,1.0961408386977436,0.3861049300124585,-1.546411663081826,-0.3406458749295624,0.2958620549138394,1.6288516787294047,0,0,1,0,1,0,0,0,1,0,0,0,0,0
-0.6246521953100374,2,-0.6764204680058042,-0.602941898535887,-0.7308169728655621,0.2463444602401117,0.5835939351683037,-0.6836423947715885,0.4875046410916933,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1.2023547255118212,2,-0.0134927505104198,0.7636638196757002,-0.5712567010258449,-1.3104300122712764,-0.6872358037162623,1.074583751123247,-0.6953459251873895,1,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.9568352718231026,0,-0.195568377591793,-0.8987212754345167,-0.5119616732091897,-0.4897774057211559,-0.4561758511917956,-0.4828596412955681,-0.4255729890184759,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.039713957716093,0,-0.4809043961247402,0.4311868006536568,-0.6510368369457036,0.7605731321556377,-0.1095859224050958,-0.2232857425590989,0.69502228429855,0,1,0,1,0,0,0,0,0,0,1,0,0,0
-0.1263775805404395,1,0.1384063762763919,-0.5662442564124733,1.6625871047301966,-0.000203533144045,0.9301838639550036,0.0362881561773702,0.446001112450322,1,1,0,0,1,0,0,0,0,0,0,0,1,0
-0.7907437335665699,0,-0.5615957445491069,-0.4000057469014516,-1.2892779243045729,-1.1519348736671755,-1.149355708765195,-0.7424335400320372,0.3214905265262079,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1.0362631872552883,2,-0.6963347189374086,1.2623793482087653,-0.8105971087854208,-0.1481323291745389,0.4680639589060704,0.8150098523867777,1.110057570712263,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0.3718970342291582,1,0.2524584567057054,0.359345024359232,-0.9822839612849564,-1.546411663081826,-1.2648856850274286,0.2958620549138394,1.4005822712018623,1,1,0,0,1,0,0,0,0,0,0,0,1,0
0.3718970342291582,0,-0.6708499610180526,0.4311868006536568,-1.250365981067696,0.5915116509779303,-0.8027657799784954,0.2958620549138394,-1.878196491466472,1,1,0,1,0,0,0,0,1,0,0,0,0,0
-1.122926810079635,3,-0.3873896658426632,-0.732482765923495,0.8647857455316104,0.1554610318626536,1.9098040803546832,-0.4828596412955681,0.5705116983744359,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2.6971785698206143,2,0.0621764182359515,2.259810405274896,-0.5712567010258449,-1.838747140951612,-0.8027657799784954,2.6320271435420617,-1.9819553130699008,1,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.7907437335665699,1,0.0262734414312256,-0.8987212754345167,1.8221473765699137,0.644343363845964,1.3082178970916882,-0.6989691411079244,-1.2348917975252167,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1.866720878537952,1,-0.4347576682150212,1.7610948767418302,-0.7308169728655621,-0.000203533144045,-0.3406458749295624,2.891601042278531,-2.583756478369785,1,1,0,1,0,0,0,0,0,0,1,0,0,0
0.5379885724856908,0,0.8842561373881064,0.2649482911426351,-1.02716620892184,0.8732807862741094,-1.380415661289662,0.8150098523867777,-1.0481259186390457,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0.5379885724856908,0,-0.8029469947320739,0.7636638196757002,-1.152186317570453,-0.000203533144045,0.1214740301193705,1.074583751123247,0.196979940602094,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1.2023547255118212,3,-0.2559032693599615,1.0961408386977436,2.1931250085972565,-0.1727871285129546,2.894193460412969,1.074583751123247,1.4005822712018623,0,1,0,1,0,0,0,0,1,0,0,0,0,1
-0.2924691187969722,2,-0.2106413423364402,0.2649482911426351,-0.8903772447052795,-0.1974419278513704,-0.9182957562407288,-0.2232857425590989,1.047802277750206,1,1,0,1,0,0,0,0,1,0,0,0,0,0
-0.9568352718231026,0,-0.7972892538541337,-0.8026249321456697,-0.7707070408254915,0.0205373909650097,1.7388936977906362,-1.0020074387685065,0.1554764119607226,0,1,0,1,0,0,0,0,0,1,0,0,0,1
